Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
7741_008_S33_trimmed_1.fastq.gz	GCF_005405005.1_ASM540500v1_genomic.fa	0.191	0.2098	97.59	0.957	97.45-97.74	0.957	0.89-1.03	1	1.84	3403/11439	96.16	640	"GCF_005405005.1_ASM540500v1_genomic_NZ_BJDH01000001.1 Lactiplantibacillus daoliensis strain 116-1A contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	YasirM_2022__SRR18335001__bin.1.fa	0.1872	0.1577	99.54	0.938	99.43-99.66	0.938	0.88-0.99	1	1.707	4709/8675	98.05	330	NODE_15_length_89569_cov_58.2503_ID_11757	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_001434135.1_ASM143413v1_genomic.fa	0.1858	0.233	99.75	0.931	99.66-99.87	0.931	0.88-0.97	1	1.58	7292/12866	98.19	82	"GCF_001434135.1_ASM143413v1_genomic_NZ_AZEB01000001.1 Lentilactobacillus kisonensis DSM 19906 = JCM 15041 strain DSM 19906 Scaffold1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	0.1688	0.5916	99.57	0.846	99.51-99.64	0.846	0.82-0.87	1	1.496	18108/36208	97.79	0	WK038-1-L-48h-03E3_S58_k141_11	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_008033155.1_ASM803315v1_genomic.fa	0.1682	0.1465	99.58	0.843	99.47-99.72	0.843	0.79-0.88	1	1.496	4252/8418	97.82	144	"GCF_008033155.1_ASM803315v1_genomic_NZ_CP042371.1 Secundilactobacillus malefermentans strain CBA3618 chromosome, complete genome"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MAG_501.fa	0.1631	0.1557	99.22	0.817	99.09-99.36	0.817	0.75-0.86	1	1.538	4249/9710	97.37	2	MAG_501_0	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_100__bin.11.fa	0.1508	0.1318	96.67	0.756	96.44-96.91	0.756	0.68-0.82	1	1.461	1682/9048	94.72	51	DF_100_k141_184	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_000298875.1_ASM29887v1_genomic.fa	0.1437	0.1135	98.9	0.72	98.72-99.07	0.72	0.67-0.78	1	1.44	2993/8160	96.82	115	"GCF_000298875.1_ASM29887v1_genomic_NC_018631.1 Leuconostoc gelidum JB7, complete sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa	0.1436	0.6457	98.85	0.72	98.78-98.92	0.72	0.70-0.74	1	1.428	16068/44775	96.75	18	WK065-1-L-08h-05B1_S62_k141_23	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.1217	0.1357	98.8	0.61	98.60-98.97	0.61	0.57-0.66	2	1.895	4229/11531	96.82	2901	ERS3967692_k141_68	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_003946095.1_ASM394609v1_genomic.fa	0.1204	0.1172	98.51	0.604	98.35-98.69	0.604	0.56-0.64	1	1.449	2860/9939	96.06	413	"GCF_003946095.1_ASM394609v1_genomic_NZ_RHOD01000001.1 Levilactobacillus lindianensis strain 220-4 contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_001434395.1_ASM143439v1_genomic.fa	0.0926	0.1088	98.13	0.464	97.88-98.36	0.464	0.42-0.50	1	1.331	2582/12155	95.13	716	"GCF_001434395.1_ASM143439v1_genomic_NZ_AZFS01000006.1 Levilactobacillus hammesii DSM 16381 NODE_10, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_003946335.1_ASM394633v1_genomic.fa	0.086	0.1079	99.01	0.431	98.79-99.23	0.431	0.39-0.47	1	1.453	3384/12774	95.81	631	"GCF_003946335.1_ASM394633v1_genomic_NZ_RHNX01000001.1 Levilactobacillus fujinensis strain 218-6 contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LeechJ_2020__ERS3967722__bin.12.fa	0.0846	0.0389	98.01	0.424	97.60-98.38	0.424	0.37-0.49	1	1.612	965/4924	94.88	851	ERS3967722_k141_2919	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_003946265.1_ASM394626v1_genomic.fa	0.0793	0.0891	95.8	0.397	95.30-96.33	0.397	0.33-0.47	1	1.343	1109/11496	92.73	2505	"GCF_003946265.1_ASM394626v1_genomic_NZ_RHNO01000001.1 Levilactobacillus yonginensis strain JCM 18023 contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1.fa	0.0779	0.0661	97.67	0.391	97.35-98.03	0.391	0.34-0.43	2	2.214	1767/8772	94.96	2437	WK031-1-L-48h-03B2_S30_k141_309	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.0644	0.0427	99.54	0.323	99.13-99.90	0.323	0.28-0.36	1	1.193	1637/6826	95.5	7	NODE_3_length_161229_cov_37.0000_ID_62026	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_016861655.1_ASM1686165v1_genomic.fa	0.0565	0.0714	95.91	0.283	95.42-96.29	0.283	0.24-0.33	1	1.419	938/13072	91.85	674	"GCF_016861655.1_ASM1686165v1_genomic_NZ_BOLN01000001.1 Levilactobacillus lanxiensis strain 13B17 contig1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	0.0538	0.0531	97.98	0.269	97.51-98.43	0.269	0.23-0.31	1	1.346	1290/10183	93.55	447	"ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	0.0458	0.0354	96.6	0.23	95.89-97.21	0.23	0.18-0.28	1	1.263	563/7988	91.8	1011	ERS3967741_k141_666	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_001434835.1_ASM143483v1_genomic.fa	0.0418	0.0509	97.78	0.21	97.31-98.23	0.21	0.18-0.25	1	1.225	1230/12710	92.74	165	"GCF_001434835.1_ASM143483v1_genomic_NZ_AZDV01000006.1 Levilactobacillus acidifarinae DSM 19394 NODE_10, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.3.fa	0.0319	0.0388	98.37	0.16	97.83-98.88	0.16	0.13-0.19	1	1.134	1162/12346	92.66	65	WK062-2-G-48h-05H5_S120_k141_82	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LeechJ_2020__ERS3967711__bin.13.fa	0.0291	0.0635	97.57	0.146	97.03-98.05	0.146	0.12-0.18	1	1.079	1435/22651	91.48	48	ERS3967711_k141_339	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_007989765.1_ASM798976v1_genomic.fa	0.0271	0.0231	97.53	0.136	96.71-98.49	0.136	0.10-0.17	1	1.257	592/8883	91.63	127	"GCF_007989765.1_ASM798976v1_genomic_NZ_BJUD01000001.1 Furfurilactobacillus siliginis strain NBRC 101315 sequence001, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_001434145.1_ASM143414v1_genomic.fa	0.0254	0.0248	97.76	0.127	96.93-98.86	0.127	0.09-0.17	1	1.184	618/10026	91.4	103	"GCF_001434145.1_ASM143414v1_genomic_NZ_AZED01000008.1 Lentilactobacillus otakiensis DSM 19908 = JCM 15040 strain DSM 19908 NODE_10, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_001436255.1_ASM143625v1_genomic.fa	0.025	0.0298	99.31	0.125	98.64-99.86	0.125	0.10-0.15	1	1.107	1184/12355	92.71	140	"GCF_001436255.1_ASM143625v1_genomic_NZ_AZEI01000007.1 Lentilactobacillus rapi DSM 19907 = JCM 15042 strain DSM 19907 NODE_10, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	AlvarezOrdonezA_xxxx__C02-19__bin.1.fa	0.0231	0.0368	97.79	0.116	97.02-98.46	0.116	0.09-0.15	1	1.066	864/15803	91.05	4	C02-19_k141_55	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	EBC_147.23.fa	0.0224	0.0498	96.65	0.112	95.84-97.26	0.112	0.09-0.15	1	1.053	828/22448	89.9	258	EBC_147.23_EBC_147_scaffold_41	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0217	0.0254	97.52	0.109	96.47-98.68	0.109	0.07-0.15	1	1.157	597/12064	90.76	45	NODE_1_length_333540_cov_36.9994_ID_1661	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.0204	0.0211	97.9	0.102	96.92-99.03	0.102	0.06-0.14	1	1.312	600/10617	91.15	33	SRS5653333_k141_170	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	EBC_080.1.fa	0.0199	0.0395	97.56	0.1	96.64-98.34	0.1	0.08-0.13	1	1.052	906/20501	90.43	24	EBC_080.1_EBC_080_scaffold_1281	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_005404815.1_ASM540481v1_genomic.fa	0.0196	0.0247	99.44	0.098	98.67-100.05	0.098	0.08-0.13	1	1.053	1006/12609	92.17	27	"GCF_005404815.1_ASM540481v1_genomic_NZ_BJDF01000001.1 Companilactobacillus huachuanensis strain 395-6.2 scaffold1, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	MAG_197.fa	0.0172	0.0154	95.23	0.086	93.20-96.82	0.086	0.04-0.16	1	1.041	169/9286	87.88	225	MAG_197_0	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	GCF_003353445.1_ASM335344v1_genomic.fa	0.0133	0.0092	97.61	0.067	95.67-99.60	0.067	0.03-0.12	1	1.06	234/7335	89.48	24	"GCF_003353445.1_ASM335344v1_genomic_NZ_QRAS01000001.1 Weissella soli strain CECT 7031 Ga0244601_11, whole genome shotgun sequence"	7741_008_S33
7741_008_S33_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0047	0.009	99.05	0.024	96.97-100.00	0.024	0.02-0.04	1	1.017	344/19857	87.74	0	SAMC044639_k141_719	7741_008_S33
7741_009_S34_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	47.5099	55.3563	99.32	240	NA-NA	HIGH	NA-NA	240	239.505	11002/13589	99.32	14	NODE_1_length_274429_cov_22.9992_ID_7781	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	30.6834	26.5871	98.64	155	NA-NA	HIGH	NA-NA	155	150.181	6572/10040	98.64	137	NODE_36_length_112572_cov_15.0000_ID_47355	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	10.8877	7.8839	99.96	55	NA-NA	HIGH	NA-NA	55	59.101	8110/8220	99.96	0	ERS3967740_k141_2100	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	YasirM_2022__SRR18335011__bin.1.fa	3.5632	4.5494	98.34	18	NA-NA	HIGH	NA-NA	18	17.984	8657/14536	98.34	363	NODE_1_length_110556_cov_44.9620_ID_22529	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	3.1673	2.1986	99.89	16	NA-NA	HIGH	NA-NA	16	16.43	7730/7988	99.89	0	ERS3967741_k141_666	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	GCF_000298875.1_ASM29887v1_genomic.fa	1.2515	0.8873	97.92	6.322	NA-NA	HIGH	NA-NA	6	6.322	4251/8160	97.92	2417	"GCF_000298875.1_ASM29887v1_genomic_NC_018631.1 Leuconostoc gelidum JB7, complete sequence"	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_30__bin.3.fa	0.8721	0.7306	97.29	4.406	NA-NA	HIGH	NA-NA	4	4.406	4061/9525	97.29	115	DF_30_k141_145	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	0.661	0.4802	98.89	3.339	NA-NA	HIGH	NA-NA	3	3.339	5668/8010	98.89	25	"ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome"	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.4045	0.3752	98.49	2.044	98.44-98.60	2.044	1.89-2.12	2	2.479	5788/10617	98.06	19	SRS5653333_k141_170	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	GCF_003946095.1_ASM394609v1_genomic.fa	0.2559	0.2234	98.66	1.293	98.56-98.78	1.293	1.21-1.37	2	1.839	4812/9939	97.69	108	"GCF_003946095.1_ASM394609v1_genomic_NZ_RHOD01000001.1 Levilactobacillus lindianensis strain 220-4 contig1, whole genome shotgun sequence"	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	YasirM_2022__SRR18335001__bin.1.fa	0.1625	0.1229	99.41	0.821	99.29-99.55	0.821	0.76-0.86	1	1.915	4287/8675	97.75	210	NODE_15_length_89569_cov_58.2503_ID_11757	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	GCF_001436255.1_ASM143625v1_genomic.fa	0.1591	0.1701	99.67	0.804	99.54-99.79	0.804	0.76-0.85	1	1.471	6192/12355	97.8	5	"GCF_001436255.1_ASM143625v1_genomic_NZ_AZEI01000007.1 Lentilactobacillus rapi DSM 19907 = JCM 15042 strain DSM 19907 NODE_10, whole genome shotgun sequence"	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.3.fa	0.1358	0.1482	98.37	0.686	98.20-98.50	0.686	0.65-0.72	1	1.395	3725/12346	96.21	49	WK062-2-G-48h-05H5_S120_k141_82	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	GCF_019656015.1_ASM1965601v1_genomic.fa	0.1019	0.075	98.82	0.515	98.59-99.06	0.515	0.46-0.56	1	1.443	2499/8407	96.16	484	"GCF_019656015.1_ASM1965601v1_genomic_NZ_BPKW01000001.1 Leuconostoc inhae strain DSM 15101 contig1, whole genome shotgun sequence"	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	LeechJ_2020__ERS3967737__bin.1.fa	0.0435	0.0305	98.4	0.22	97.75-98.90	0.22	0.18-0.27	1	1.129	1007/8190	93.46	92	ERS3967737_k141_37	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_2__VB11-26__bin.7.fa	0.0261	0.0321	96.93	0.132	95.97-97.79	0.132	0.10-0.18	1	1.065	665/14170	90.6	0	VB11-26_k141_193	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0233	0.0235	98.13	0.118	97.18-98.76	0.118	0.10-0.16	1	1.063	729/11722	91.43	0	NODE_8_length_174488_cov_60.9499_ID_127332	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	GCF_001434055.1_ASM143405v1_genomic.fa	0.0202	0.0197	96.48	0.102	95.07-98.36	0.102	0.05-0.15	1	0.97	474/11550	90.21	354	"GCF_001434055.1_ASM143405v1_genomic_NZ_AZCZ01000001.1 Levilactobacillus parabrevis ATCC 53295 Scaffold1, whole genome shotgun sequence"	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2235_73323__bin.20.fa	0.0193	0.029	98.8	0.097	98.07-99.56	0.097	0.07-0.12	1	1.054	1102/17246	91.51	0	P2235_73323_k141_56	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.0186	0.0196	97.48	0.094	96.36-98.56	0.094	0.06-0.13	1	1.127	536/12064	90.44	17	NODE_1_length_333540_cov_36.9994_ID_1661	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0143	0.0246	98.6	0.072	97.62-99.56	0.072	0.05-0.10	1	1.054	895/19857	90.49	0	SAMC044639_k141_719	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__O-25.1__bin.33.fa	0.0086	0.0182	97.2	0.043	95.52-99.24	0.043	0.02-0.08	1	1.021	425/24220	87.77	8	O-25.1_k141_2325	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_256__bin.2.fa	0.0073	0.0055	98.85	0.037	96.33-99.77	0.037	0.03-0.08	1	1.018	220/8666	88.83	0	NODE_1_length_428318_cov_12.9998_ID_8660	7741_009_S34
7741_009_S34_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	0.0029	0.0092	99.2	0.015	96.24-99.33	0.015	0.01-0.03	1	1.015	412/36208	86.56	0	WK038-1-L-48h-03E3_S58_k141_11	7741_009_S34
7741_010_S35_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	25.6542	24.7354	99.95	150	NA-NA	HIGH	NA-NA	150	144.912	8092/8220	99.95	0	ERS3967740_k141_2100	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	21.8916	22.4701	99.66	128	NA-NA	HIGH	NA-NA	128	122.031	7978/8865	99.66	23	"GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	17.2738	17.5046	99.88	101	NA-NA	HIGH	NA-NA	101	100.563	8223/8532	99.88	7	"ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	15.7346	15.2203	99.53	92	NA-NA	HIGH	NA-NA	92	90.2	6931/8010	99.53	243	"ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	8.7224	8.062	99.96	51	NA-NA	HIGH	NA-NA	51	55.83	7892/7988	99.96	0	ERS3967741_k141_666	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MAG_501.fa	3.2495	3.7076	99.52	19	NA-NA	HIGH	NA-NA	19	18.885	8377/9710	99.52	2	MAG_501_0	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	GCF_000298875.1_ASM29887v1_genomic.fa	2.3047	2.1757	98.3	13.476	NA-NA	HIGH	NA-NA	14	13.476	4794/8160	98.3	2436	"GCF_000298875.1_ASM29887v1_genomic_NC_018631.1 Leuconostoc gelidum JB7, complete sequence"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	1.5045	2.3342	99.07	8.797	NA-NA	HIGH	NA-NA	9	8.797	10174/13589	99.07	1158	NODE_1_length_274429_cov_22.9992_ID_7781	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	0.6505	0.7505	98.2	3.803	NA-NA	HIGH	NA-NA	4	3.803	5709/10040	98.2	203	NODE_36_length_112572_cov_15.0000_ID_47355	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	GCF_019656015.1_ASM1965601v1_genomic.fa	0.5478	0.5363	98.8	3.203	NA-NA	HIGH	NA-NA	3	3.203	5787/8407	98.8	670	"GCF_019656015.1_ASM1965601v1_genomic_NZ_BPKW01000001.1 Leuconostoc inhae strain DSM 15101 contig1, whole genome shotgun sequence"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	FranciosaI_2021__SRR12227952__bin.4.fa	0.3054	0.4608	99.42	1.785	99.35-99.47	1.785	1.71-1.87	2	3.069	9212/13068	98.88	73	NODE_4_length_136482_cov_25.9989_ID_213579	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	GCF_003353445.1_ASM335344v1_genomic.fa	0.3027	0.2503	98.79	1.77	98.71-98.85	1.77	1.70-1.89	2	2.229	4179/7335	98.2	18	"GCF_003353445.1_ASM335344v1_genomic_NZ_QRAS01000001.1 Weissella soli strain CECT 7031 Ga0244601_11, whole genome shotgun sequence"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	LeechJ_2020__ERS3967737__bin.1.fa	0.2975	0.278	99.9	1.739	99.82-99.95	1.739	1.66-1.83	2	2.184	6545/8190	99.28	1	ERS3967737_k141_37	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.2248	0.1986	99.17	1.314	99.07-99.25	1.314	1.25-1.39	2	1.929	4409/7783	98.18	86	WK002-1-L-48h-01F6_S30_k141_2565	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	0.1994	0.1751	99.05	1.166	98.94-99.17	1.166	1.10-1.24	2	1.842	3917/7507	97.92	189	"ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.1311	0.1274	99.49	0.767	99.32-99.67	0.767	0.71-0.82	1	1.456	3770/8251	97.51	9	ERS3967691_k141_96	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.1241	0.0983	99.11	0.725	98.86-99.29	0.725	0.66-0.80	1	1.431	2673/6826	97.02	12	NODE_3_length_161229_cov_37.0000_ID_62026	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	LandisEA_2021__SRS5653132__bin.1.fa	0.1023	0.0985	99.65	0.598	99.45-99.87	0.598	0.54-0.64	1	1.329	3362/8237	97.15	67	SRS5653132_k141_92	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.0918	0.0779	99.43	0.537	99.20-99.64	0.537	0.49-0.58	1	1.329	2599/7379	96.69	61	WK028-2-L-48h-03A1_S20_k141_3165	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	0.0898	0.068	96.81	0.525	96.42-97.19	0.525	0.46-0.60	1	1.357	999/6553	94.11	1260	NODE_1_length_160535_cov_17.2789_ID_55527	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.19.fa	0.0791	0.0594	99.27	0.463	99.03-99.52	0.463	0.42-0.51	1	1.371	1891/6340	96.17	137	AF84_k141_917	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	0.078	0.0609	98.97	0.456	98.68-99.26	0.456	0.41-0.50	1	1.378	1809/6739	95.85	150	NODE_1_length_371145_cov_15.9998_ID_63609	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.067	0.0669	96.53	0.392	96.14-96.92	0.392	0.33-0.44	1	1.436	1113/8642	93.6	1304	WK023-1-L-48h-02G3_S117_k141_1117	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1.fa	0.0666	0.0675	96	0.389	95.50-96.59	0.389	0.32-0.45	2	1.767	1071/8772	93.44	2396	WK031-1-L-48h-03B2_S30_k141_309	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MAG_116.fa	0.057	0.0323	95.07	0.333	94.24-96.11	0.333	0.23-0.46	1	1.457	315/4679	91.66	871	MAG_116_0	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	GCF_008033155.1_ASM803315v1_genomic.fa	0.0302	0.0315	99.06	0.177	98.43-99.63	0.177	0.15-0.21	1	1.049	1141/8418	93.76	49	"GCF_008033155.1_ASM803315v1_genomic_NZ_CP042371.1 Secundilactobacillus malefermentans strain CBA3618 chromosome, complete genome"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MagliuloR_2024__SRR28235345__bin.5.fa	0.0291	0.0411	98.14	0.17	97.49-98.52	0.17	0.14-0.21	1	1.092	1067/12198	92.44	0	NODE_8_length_108249_cov_16.9982_ID_47659	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_16__bin.4.fa	0.0242	0.0522	95.64	0.142	94.81-96.35	0.142	0.11-0.19	1	1.12	619/18678	89.59	42	DF_16_k141_306	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0235	0.06	95.27	0.137	94.35-95.91	0.137	0.11-0.18	1	1.077	627/21872	89.17	69	NODE_1_length_400287_cov_21.9997_ID_32608	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.0207	0.0276	96.4	0.121	95.51-97.85	0.121	0.07-0.16	1	1.279	477/11531	90.24	449	ERS3967692_k141_68	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	GCF_008632615.1_ASM863261v1_genomic.fa	0.0203	0.0228	98.47	0.119	97.72-99.22	0.119	0.09-0.15	1	1.006	725/8930	92.22	172	"GCF_008632615.1_ASM863261v1_genomic_NZ_CP043939.1 Paucilactobacillus nenjiangensis strain SH-Y15 chromosome, complete genome"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	GCF_005404945.1_ASM540494v1_genomic.fa	0.019	0.0274	98.37	0.111	97.57-99.15	0.111	0.08-0.15	1	1.072	844/12634	91.64	110	"GCF_005404945.1_ASM540494v1_genomic_NZ_BJDG01000001.1 Lactiplantibacillus pingfangensis strain 382-1 contig1, whole genome shotgun sequence"	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	ShangpliangH_2023_a__SRR22851168__bin.15.fa	0.019	0.0203	98.25	0.111	97.41-99.38	0.111	0.07-0.15	1	1.163	577/9095	91.49	77	NODE_9_length_164800_cov_88.7762_ID_13308	7741_010_S35
7741_010_S35_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS15-30__bin.30.fa	0.0161	0.0246	98.13	0.094	96.99-99.22	0.094	0.06-0.13	1	1.048	667/13319	90.79	0	TGS15-30_k141_654	7741_010_S35
