Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
7857_086_S188_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.0652	0.091	97.79	0.11	96.89-98.95	0.110	0.08-0.15	1	1.267	610/11531	90.95	90	ERS3967692_k141_68	7857_086_S188
7857_086_S188_trimmed_1.fastq.gz	ODFM-BA-A-0086-005_Weissella_koreensis_CBA3615.fa	0.0551	0.0436	98.06	0.094	96.46-99.62	0.094	0.06-0.15	1	1.103	312/6115	90.85	39	ODFM-BA-A-0086-005_Weissella_koreensis_CBA3615_CP046070.1 Weissella koreensis strain CBA3615 chromosome	7857_086_S188
7857_086_S188_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0486	0.1301	96.1	0.082	94.91-97.15	0.082	0.06-0.12	1	1.038	506/21872	88.56	0	NODE_1_length_400287_cov_21.9997_ID_32608	7857_086_S188
7857_086_S188_trimmed_1.fastq.gz	FontanaF_2023__SRR20746861__bin.10.fa	0.0292	0.0431	96.68	0.05	94.31-98.10	0.050	0.03-0.11	1	1.024	207/12216	87.67	43	NODE_7_length_110678_cov_11.9994_ID_13479	7857_086_S188
7857_086_S188_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_28__bin.4.fa	0.0271	0.0817	95.49	0.046	93.40-97.34	0.046	0.02-0.09	1	1.044	270/25127	86.4	192	DF_28_k141_79	7857_086_S188
7857_086_S188_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS08-29__bin.64.fa	0.026	0.0723	96.44	0.044	94.54-97.78	0.044	0.03-0.08	1	1.018	326/23201	87.15	2	TGS08-29_k141_17440	7857_086_S188
7857_086_S188_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.30.fa	0.0178	0.0416	99.33	0.03	97.30-101.70	0.030	0.01-0.06	1	1.019	471/19478	88.69	0	AF84_k141_2549	7857_086_S188
7857_086_S188_trimmed_1.fastq.gz	LeechJ_2020__ERS3967742__bin.3.fa	0.0162	0.0978	98.11	0.027	96.65-99.86	0.027	0.01-0.04	1	1.046	753/49999	87.34	8	ERS3967742_k141_58	7857_086_S188
7857_204_S235_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	30.3228	24.2688	99.86	58.0	NA-NA	HIGH	NA-NA	58	58.02	7882/8220	99.86	0	ERS3967740_k141_2100	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072.fa	26.6632	22.4281	99.78	51.0	NA-NA	HIGH	NA-NA	51	55.132	7962/8532	99.78	6	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	17.7755	22.8918	99.64	34.0	NA-NA	HIGH	NA-NA	34	34.088	12148/13589	99.64	4	NODE_1_length_274429_cov_22.9992_ID_7781	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	7.1286	6.8272	98.39	13.635	NA-NA	HIGH	NA-NA	14	13.635	6079/10040	98.39	141	NODE_36_length_112572_cov_15.0000_ID_47355	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	4.2739	3.4317	98.96	8.175	NA-NA	HIGH	NA-NA	8	8.175	5799/8010	98.96	233	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	GCF_019656015.1_ASM1965601v1_genomic.fa	2.5143	2.0434	99.47	4.809	NA-NA	HIGH	NA-NA	4	4.809	7141/8407	99.47	27	GCF_019656015.1_ASM1965601v1_genomic_NZ_BPKW01000001.1 Leuconostoc inhae strain DSM 15101 contig1, whole genome shotgun sequence	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	LeechJ_2020__ERS3967741__bin.9.fa	1.5437	1.1844	98.77	2.953	NA-NA	HIGH	NA-NA	3	2.953	5444/7988	98.77	322	ERS3967741_k141_666	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	GCF_019656055.1_ASM1965605v1_genomic.fa	1.5203	1.2039	98.31	2.908	NA-NA	HIGH	NA-NA	3	2.908	4769/8099	98.31	240	GCF_019656055.1_ASM1965605v1_genomic_NZ_BPKY01000001.1 Leuconostoc miyukkimchii strain JCM 17445 contig1, whole genome shotgun sequence	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_245__bin.2.fa	1.0404	0.6543	98.05	1.99	98.00-98.26	1.990	1.68-1.99	2	2.263	3070/6553	97.58	60	NODE_1_length_160535_cov_17.2789_ID_55527	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MortensenS_xxxx__WK065-1-L-08h-05B1_S62__bin.1.fa	0.7537	3.3631	99.08	1.442	99.03-99.12	1.442	1.40-1.49	2	2.055	25651/44775	98.22	57	WK065-1-L-08h-05B1_S62_k141_23	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	LiZ_2019__SRS3379157__bin.3.fa	0.7096	1.3945	99.28	1.357	99.20-99.35	1.357	1.31-1.41	2	2.218	12265/20657	98.33	0	SRS3379157_k141_320	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	LeechJ_xxxx__AF84__bin.30.fa	0.5076	0.9383	99.16	0.971	99.08-99.26	0.971	0.92-1.00	1	1.708	9329/19478	97.65	410	AF84_k141_2549	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.5048	3.2345	99.15	0.966	99.10-99.20	0.966	0.94-0.99	1	1.611	31534/66192	97.64	48	P2545_k141_46	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	GCF_005404945.1_ASM540494v1_genomic.fa	0.4554	0.5457	96.87	0.871	96.68-97.03	0.871	0.81-0.94	1	1.584	2773/12634	95.23	1693	GCF_005404945.1_ASM540494v1_genomic_NZ_BJDG01000001.1 Lactiplantibacillus pingfangensis strain 382-1 contig1, whole genome shotgun sequence	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2596__bin.6.fa	0.4308	0.7755	96.3	0.824	96.14-96.51	0.824	0.75-0.89	1	1.538	3251/18638	94.52	410	P2596_k141_212	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	LeechJ_2020__ERS3967692__bin.3.fa	0.3119	0.3449	98.94	0.597	98.76-99.11	0.597	0.56-0.64	1	1.479	3779/11531	96.47	75	ERS3967692_k141_68	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	LandisEA_2021__SRS5653132__bin.1.fa	0.3062	0.2447	98.49	0.586	98.29-98.69	0.586	0.54-0.63	1	1.336	2298/8237	95.97	73	SRS5653132_k141_92	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	0.2879	0.2453	99.2	0.551	98.97-99.41	0.551	0.51-0.60	1	1.447	2960/8865	96.52	147	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_100__bin.11.fa	0.2768	0.2399	97.15	0.529	96.91-97.45	0.529	0.47-0.58	1	1.323	1519/9048	94.41	37	DF_100_k141_184	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MAG_183.fa	0.2728	0.5093	96.18	0.522	95.96-96.40	0.522	0.48-0.56	1	1.463	2347/19273	93.43	949	MAG_183_0	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MAG_579.fa	0.2477	0.4546	98.17	0.474	97.97-98.38	0.474	0.43-0.50	1	1.323	4084/19121	95.14	592	MAG_579_0	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_229__bin.10.fa	0.2297	0.1489	98.82	0.439	98.49-99.16	0.439	0.39-0.48	1	1.302	1658/6739	95.58	75	NODE_1_length_371145_cov_15.9998_ID_63609	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	GCF_000298875.1_ASM29887v1_genomic.fa	0.2025	0.1587	96.4	0.387	95.91-97.00	0.387	0.32-0.46	1	1.688	842/8160	92.94	2156	GCF_000298875.1_ASM29887v1_genomic_NC_018631.1 Leuconostoc gelidum JB7, complete sequence	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.1766	0.3265	97.86	0.338	97.54-98.12	0.338	0.31-0.37	1	1.245	2837/19352	93.99	1689	NODE_7_length_112150_cov_14.2384_ID_46122	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.1722	0.3268	98.91	0.329	98.69-99.14	0.329	0.30-0.35	1	1.202	3967/19857	94.94	55	SAMC044639_k141_719	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_79__bin.11.fa	0.1657	0.3177	97.73	0.317	97.40-97.99	0.317	0.29-0.35	1	1.331	2678/20068	93.71	1991	DF_79_k141_110	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	YouL_2022__SRR13308526__bin.24.fa	0.1646	0.3113	98.41	0.315	98.14-98.66	0.315	0.29-0.34	1	1.233	3251/19793	94.34	1077	NODE_37_length_141872_cov_18.1171_ID_20191	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	FontanaF_2023__SRR20746866__bin.6.fa	0.1322	0.1116	98.42	0.253	97.97-98.87	0.253	0.21-0.29	1	1.141	1211/8729	93.83	8	NODE_1_length_116121_cov_33.0000_ID_1072	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	0.1236	0.1267	98.58	0.237	98.12-99.02	0.237	0.20-0.27	1	1.14	1448/10617	93.78	22	SRS5653333_k141_170	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MASTER_WP4_UNINA_1__AS107_71775__bin.1.fa	0.0906	0.1513	98.8	0.173	98.38-99.10	0.173	0.15-0.20	1	1.096	1908/17439	93.11	31	AS107_71775_k141_1262	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	0.0824	0.0683	95.35	0.158	94.47-97.09	0.158	0.08-0.22	1	1.502	289/8642	89.62	287	WK023-1-L-48h-02G3_S117_k141_1117	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	GCF_003353445.1_ASM335344v1_genomic.fa	0.0799	0.0548	97.66	0.153	96.92-98.60	0.153	0.11-0.19	1	1.12	501/7335	91.71	10	GCF_003353445.1_ASM335344v1_genomic_NZ_QRAS01000001.1 Weissella soli strain CECT 7031 Ga0244601_11, whole genome shotgun sequence	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MASTER_WP4_UNINA_2__O-25.1__bin.33.fa	0.0777	0.1824	99.05	0.149	98.69-99.37	0.149	0.13-0.17	1	1.084	2489/24220	92.92	2	O-25.1_k141_2325	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MAG_116.fa	0.0731	0.0344	97.0	0.14	95.79-98.41	0.140	0.08-0.21	1	1.689	241/4679	90.88	75	MAG_116_0	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MAG_501.fa	0.0669	0.0634	98.61	0.128	97.88-99.38	0.128	0.10-0.17	1	1.087	757/9710	92.1	2	MAG_501_0	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.0628	0.0442	98.48	0.12	97.47-99.45	0.120	0.09-0.16	1	1.094	519/7379	91.79	92	WK028-2-L-48h-03A1_S20_k141_3165	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	LeechJ_xxxx__AF54__bin.1.fa	0.0534	0.1327	97.78	0.102	97.12-98.59	0.102	0.08-0.12	1	1.061	1244/25707	90.69	1123	AF54_k141_786	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	FontanaF_2023__SRR20746979__bin.3.fa	0.0463	0.0326	97.66	0.089	96.22-99.67	0.089	0.04-0.14	1	0.955	336/7154	90.61	27	NODE_10_length_61143_cov_28.9945_ID_1888	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	MagliuloR_2024__SRR28235377__bin.1.fa	0.0404	0.0245	97.5	0.077	95.67-99.58	0.077	0.04-0.13	1	1.037	215/6328	89.66	0	NODE_258_length_11194_cov_5.9967_ID_68869	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	O4_bin.circ.1.fa	0.0384	0.0534	95.27	0.073	93.38-97.63	0.073	0.03-0.13	1	1.035	226/14325	87.47	0	s2.ctg000004c	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_256__bin.2.fa	0.0379	0.0313	95.45	0.072	93.44-96.86	0.072	0.04-0.13	1	1.035	143/8666	87.6	91	NODE_1_length_428318_cov_12.9998_ID_8660	7857_204_S235
7857_204_S235_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_266__bin.6.fa	0.0352	0.0745	98.92	0.067	97.81-99.76	0.067	0.05-0.09	1	1.038	1017/21872	90.58	254	NODE_1_length_400287_cov_21.9997_ID_32608	7857_204_S235
7857_177_S224_trimmed_1.fastq.gz	YasirM_2022__SRR18335011__bin.1.fa	27.0649	23.4875	99.83	28.0	NA-NA	HIGH	NA-NA	28	25.476	13806/14536	99.83	0	NODE_1_length_110556_cov_44.9620_ID_22529	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MortensenS_xxxx__WK038-1-L-48h-03E3_S58__bin.1.fa	18.3655	39.2712	99.75	19.0	NA-NA	HIGH	NA-NA	19	18.969	33529/36208	99.75	0	WK038-1-L-48h-03E3_S58_k141_11	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	LandisEA_2021__SRS5653333__bin.1.fa	10.3503	6.5243	99.07	10.708	NA-NA	HIGH	NA-NA	11	10.708	7957/10617	99.07	11	SRS5653333_k141_170	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	LeechJ_2020__ERS3967740__bin.10.fa	9.1417	4.4994	99.64	9.458	NA-NA	HIGH	NA-NA	9	9.458	7343/8220	99.64	176	ERS3967740_k141_2100	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	5.3165	2.7856	99.55	5.5	NA-NA	HIGH	NA-NA	5	5.5	7717/8865	99.55	8	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602148__bin.1.fa	5.3142	3.6457	99.52	5.498	NA-NA	HIGH	NA-NA	5	5.498	10070/11695	99.52	27	NODE_4_length_375774_cov_29.9991_ID_106033	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	GCF_001435975.1_ASM143597v1_genomic.fa	4.7471	4.3689	99.2	4.911	NA-NA	HIGH	NA-NA	4	4.911	12093/15512	99.2	85	GCF_001435975.1_ASM143597v1_genomic_NZ_AYYR01000001.1 Secundilactobacillus collinoides DSM 20515 = JCM 1123 strain DSM 20515 NODE_1, whole genome shotgun sequence	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_30__bin.3.fa	4.7013	2.677	97.37	4.864	NA-NA	HIGH	NA-NA	5	4.864	4167/9525	97.37	73	DF_30_k141_145	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602150__bin.9.fa	2.7273	1.6063	97.88	2.821	NA-NA	HIGH	NA-NA	3	2.821	5159/10040	97.88	115	NODE_36_length_112572_cov_15.0000_ID_47355	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	YasirM_2022__SRR18335001__bin.1.fa	1.8219	0.9367	99.71	1.885	99.64-99.76	1.885	1.80-1.99	2	2.588	6792/8675	99.21	34	NODE_15_length_89569_cov_58.2503_ID_11757	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	DeRoosJ_2020__B24M__bin.2.fa	1.5749	3.8442	99.96	1.629	99.93-99.99	1.629	1.59-1.66	2	2.048	32725/41192	99.26	0	B24M_k141_45	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	Wy2_bin.circ.1.fa	1.2673	0.5936	99.38	1.311	99.30-99.44	1.311	1.25-1.39	2	1.857	4503/7470	98.38	9	s8.ctg000010c	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MAG_116.fa	1.2017	0.3477	99.03	1.243	98.87-99.16	1.243	1.15-1.36	2	1.882	2465/4679	97.95	60	MAG_116_0	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	1.0256	0.5222	97.88	1.061	97.71-98.04	1.061	0.97-1.13	1	1.811	2909/8642	96.55	1585	WK023-1-L-48h-02G3_S117_k141_1117	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_96__bin.15.fa	0.7404	0.4723	99.74	0.766	99.59-99.90	0.766	0.71-0.81	1	1.448	5332/10778	97.76	3	DF_96_k141_700	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	DeFilippisF_xxxx__DF_7__bin.8.fa	0.6328	0.2887	99.41	0.655	99.21-99.62	0.655	0.60-0.71	1	1.358	3068/7655	97.09	22	DF_7_k141_333	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	We2_bin.full.36.fa	0.4282	0.5556	99.97	0.443	99.84-100.11	0.443	0.42-0.46	1	1.24	7329/20644	96.71	0	s13.ctg000020c	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1.fa	0.4122	0.2132	98.57	0.426	98.27-98.87	0.426	0.38-0.48	1	1.733	1978/8772	95.31	2324	WK031-1-L-48h-03B2_S30_k141_309	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2587__bin.9.fa	0.3075	0.4194	95.66	0.318	95.33-95.90	0.318	0.28-0.36	1	1.177	1584/23009	91.73	269	P2587_k141_467	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	0.2964	0.2122	98.57	0.307	98.26-98.90	0.307	0.27-0.33	1	1.19	2049/12064	94.44	15	NODE_1_length_333540_cov_36.9994_ID_1661	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	GCF_001702155.1_ASM170215v1_genomic.fa	0.2831	0.2393	96.46	0.293	96.00-96.88	0.293	0.25-0.34	1	1.117	1286/13459	92.71	403	GCF_001702155.1_ASM170215v1_genomic_NZ_CP014912.1 Secundilactobacillus paracollinoides strain TMW 1.1979 chromosome, complete genome	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.3.fa	0.2544	0.1735	98.18	0.263	97.73-98.52	0.263	0.22-0.30	1	1.206	1550/11625	93.71	97	AF68_k141_2037	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	GCF_008033155.1_ASM803315v1_genomic.fa	0.2439	0.1296	99.77	0.252	99.29-100.14	0.252	0.22-0.29	1	1.147	1848/8418	95.23	7	GCF_008033155.1_ASM803315v1_genomic_NZ_CP042371.1 Secundilactobacillus malefermentans strain CBA3618 chromosome, complete genome	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.1805	0.1429	98.0	0.187	97.44-98.64	0.187	0.15-0.22	1	1.438	1382/13589	92.89	399	NODE_1_length_274429_cov_22.9992_ID_7781	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.31.fa	0.1774	0.2132	99.24	0.184	98.95-99.57	0.184	0.17-0.20	1	1.121	2723/20578	93.68	1	SAMC044639_k141_6665	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	EBC_134.6.fa	0.1538	0.2119	97.38	0.159	96.92-97.87	0.159	0.13-0.19	1	1.095	1510/23356	91.54	76	EBC_134.6_EBC_134_scaffold_3138	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	GCF_008632615.1_ASM863261v1_genomic.fa	0.1514	0.0867	95.8	0.157	94.84-97.20	0.157	0.09-0.22	1	1.348	411/8930	90.55	124	GCF_008632615.1_ASM863261v1_genomic_NZ_CP043939.1 Paucilactobacillus nenjiangensis strain SH-Y15 chromosome, complete genome	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	GCF_003353445.1_ASM335344v1_genomic.fa	0.1494	0.0631	98.57	0.155	97.87-99.22	0.155	0.12-0.19	1	1.074	677/7335	92.6	4	GCF_003353445.1_ASM335344v1_genomic_NZ_QRAS01000001.1 Weissella soli strain CECT 7031 Ga0244601_11, whole genome shotgun sequence	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_CSIC_1__P2135_73322__bin.7.fa	0.1103	0.0776	98.25	0.114	97.31-98.96	0.114	0.09-0.15	1	1.064	745/11932	91.44	1	P2135_73322_k141_184	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MAG_501.fa	0.0972	0.0566	99.6	0.101	98.67-100.31	0.101	0.08-0.14	1	1.059	819/9710	92.33	9	MAG_501_0	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2596__bin.6.fa	0.0903	0.1	96.19	0.093	95.16-97.33	0.093	0.06-0.13	1	1.07	498/18638	88.97	206	P2596_k141_212	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-032__bin.18.fa	0.0889	0.0744	95.25	0.092	93.59-96.96	0.092	0.05-0.16	1	1.044	273/14058	88.06	2	DC18-032_k141_2916	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	ODFM-BA-A-0160-001_Vibrio_casei_JB196.fa	0.0843	0.0855	98.41	0.087	97.49-99.22	0.087	0.06-0.12	1	1.088	852/16767	90.84	0	ODFM-BA-A-0160-001_Vibrio_casei_JB196_NZ_QPGL01000001.1 Vibrio casei strain JB196 SAMN07141174.101, whole genome shotgun sequence	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	LeechJ_2020__ERS3967701__bin.1.fa	0.0802	0.0982	97.71	0.083	96.71-98.53	0.083	0.06-0.11	1	1.05	807/20761	90.05	113	ERS3967701_k141_224	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2545__bin.25.fa	0.0769	0.3031	97.36	0.08	96.86-97.96	0.080	0.06-0.09	1	1.11	2255/66192	89.67	169	P2545_k141_46	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	O4_bin.circ.1.fa	0.062	0.0531	98.44	0.064	96.96-99.77	0.064	0.04-0.10	1	1.031	547/14325	90.0	24	s2.ctg000004c	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2599__bin.11.fa	0.0592	0.1513	98.6	0.061	97.87-99.39	0.061	0.05-0.08	1	1.045	1673/43374	90.03	11	P2599_k141_203	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	FontanaF_2023__SRR20746851__bin.6.fa	0.0569	0.0752	95.92	0.059	94.32-98.28	0.059	0.03-0.10	1	1.07	355/22629	87.46	633	NODE_1_length_87421_cov_11.0000_ID_9656	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44.fa	0.0429	0.131	97.66	0.044	96.63-98.80	0.044	0.03-0.06	1	1.042	1037/49112	88.3	7	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44_CM006479.1 Saccharomyces cerevisiae strain beer044 chromosome I, whole genome shotgun sequence	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS06-22__bin.15.fa	0.0381	0.0451	98.04	0.039	96.18-99.30	0.039	0.02-0.07	1	1.019	417/19856	88.28	26	TGS06-22_k141_29	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS05-22__bin.3.fa	0.0367	0.1542	96.08	0.038	94.70-97.73	0.038	0.02-0.06	1	1.021	753/69593	86.41	28	TGS05-22_k141_24	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_FFoQSI_1__DC18-02__bin.11.fa	0.0275	0.0141	100.0	0.028	98.08-101.58	0.028	0.02-0.06	1	1.021	286/8690	89.57	0	DC18-02_k141_281	7857_177_S224
7857_177_S224_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2596__bin.7.fa	0.0171	0.0487	99.33	0.018	97.09-101.47	0.018	0.01-0.03	1	1.009	683/47905	87.19	1	P2596_k141_200	7857_177_S224
7857_132_S200_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	58.0888	57.4004	99.52	227.0	NA-NA	HIGH	NA-NA	227	249.877	8778/10183	99.52	634	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence	7857_132_S200
7857_132_S200_trimmed_1.fastq.gz	MAG_501.fa	22.7749	21.7564	99.85	89.0	NA-NA	HIGH	NA-NA	89	111.98	9256/9710	99.85	0	MAG_501_0	7857_132_S200
7857_132_S200_trimmed_1.fastq.gz	FontanaF_2023__SRR20746951__bin.4.fa	9.98	11.7217	99.51	39.0	NA-NA	HIGH	NA-NA	39	37.972	10370/12064	99.51	104	NODE_1_length_333540_cov_36.9994_ID_1661	7857_132_S200
7857_132_S200_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	4.3503	3.7386	97.92	17.0	NA-NA	HIGH	NA-NA	17	17.437	4627/8865	97.92	12	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	7857_132_S200
7857_132_S200_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_337__bin.6.fa	3.1718	3.9197	99.8	12.395	NA-NA	HIGH	NA-NA	12	12.395	11833/12575	99.8	0	NODE_1_length_525164_cov_377.9581_ID_7678	7857_132_S200
7857_132_S200_trimmed_1.fastq.gz	PatroJN_2016__SRS1044738__bin.12.fa	0.9197	0.7416	99.86	3.594	NA-NA	HIGH	NA-NA	3	3.594	7964/8312	99.86	0	SRS1044738_k141_579	7857_132_S200
7857_132_S200_trimmed_1.fastq.gz	MAG_502.fa	0.3131	0.2515	99.98	1.224	99.88-100.06	1.224	1.16-1.28	1	1.774	5899/8402	98.87	0	MAG_502_0	7857_132_S200
7857_132_S200_trimmed_1.fastq.gz	C-R09.bin.5.fa	0.2332	0.3399	98.96	0.911	98.84-99.08	0.911	0.86-0.96	1	1.521	6498/15024	97.33	0	C-R09.bin.5_NODE_3_length_297893_cov_31.1564	7857_132_S200
